timestamp,age,gender,city,position,total_experience_years,experience_years_germany,seniority_level,main_technology,yearly_salary_eur,yearly_bonus_stocks_eur,vacation_days,employment_status,contract_duration,work_language,company_size,company_type,job_loss_covid,age_range
2020-12-03 21:25:35,38,Male,Berlin,Backend Developer,15.0,1.0,Middle,PHP,40700.0,0,25,full_time,Unlimited contract,english,11-50,Consulting,no,35-40
2020-12-03 21:59:27,24,Male,Moscow,Product Manager,3.0,0.0,Senior,unknown,48000.0,7200,28,full_time,Unlimited contract,russian,1000+,Product,no,20-24
2020-12-03 22:07:03,25,Male,Hamburg,Ml Engineer,2.0,2.0,Middle,Python,60000.0,65000,28,full_time,Unlimited contract,german,11-50,Product,no,25-34
2020-12-04 09:21:01,33,Female,Berlin,Frontend Developer,13.0,4.0,Middle,TypeScript,47745.0,3800,30,part_time,Unlimited contract,english,1000+,Product,no,25-34
2020-12-04 10:37:11,39,Female,Berlin,Data Scientist,2.5,2.0,Junior,Python,60000.0,60000,30,full_time,Unlimited contract,english,up to 10,Corporate Incubator,yes,35-40
2020-12-04 11:18:51,25,Male,Hamburg,Software Engineer,1.0,1.0,Junior,C#,43500.0,0,28,full_time,Unlimited contract,german,51-100,Startup,no,25-34
2020-12-04 11:51:26,30,Female,Berlin,Software Engineer,7.0,3.0,Senior,Java,60000.0,0,27,full_time,Unlimited contract,english,51-100,Product,no,25-34
2020-12-04 15:56:55,45,Male,Stuttgart,Cto,27.0,20.0,Head,unknown,90000.0,0,0,full_time,Unlimited contract,english,11-50,Consulting,no,40-45
2020-12-04 18:56:48,28,Female,Berlin,Designer (Ui/Ux),5.0,1.0,Senior,unknown,60000.0,0,26,full_time,Unlimited contract,english,1000+,Consulting,no,25-34
2020-12-04 19:00:59,45,Male,Munich,Data Architect,19.0,11.0,Senior,unknown,90000.0,2500,30,full_time,Unlimited contract,english,1000+,Multinational,no,40-45
2020-12-04 20:33:47,37,unspecified,Munich,Software Engineer,15.0,6.0,Senior,C,120000.0,80000,30,full_time,Unlimited contract,english,1000+,Product,no,35-40
2020-12-05 00:19:36,35,Male,Munich,Software Engineer,14.0,1.0,Senior,C++,98000.0,28000,30,full_time,Unlimited contract,english,1000+,Product,no,35-40
2020-12-05 03:34:07,25,Male,Cologne,Ml Engineer,2.0,2.0,Middle,Python,51000.0,3000,24,full_time,Temporary contract,english,up to 10,Startup,no,25-34
2020-12-05 10:09:33,31,Male,Berlin,Software Engineer,4.0,1.0,Senior,Java,69000.0,0,28,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-12-05 12:18:41,31,Male,Hamburg,Data Scientist,6.0,0.0,Middle,Python,57000.0,0,0,full_time,Unlimited contract,german,1000+,Product,no,25-34
2020-12-05 12:43:21,25,Female,Amsterdam,Data Scientist,1.5,0.0,Middle,Python,49850.0,500,25,full_time,Unlimited contract,english,11-50,Startup,no,25-34
2020-12-05 13:42:21,27,Male,Düsseldorf,Backend Developer,2.0,0.0,Middle,PHP,50000.0,0,28,full_time,Unlimited contract,english,101-1000,Product,no,25-34
2020-12-05 13:52:19,37,Male,Berlin,Software Engineer,12.0,6.0,Middle,PHP,65000.0,31500,26,full_time,Unlimited contract,english,1000+,Product,no,35-40
2020-12-05 14:54:17,27,Male,Frankfurt,It Manager,5.0,3.0,Middle,unknown,73000.0,4000,37,full_time,Unlimited contract,english,1000+,Industry,no,25-34
2020-12-05 15:16:24,32,Male,Hamburg,Ml Engineer,4.0,1.5,Middle,Python,37500.0,0,24,full_time,Unlimited contract,german,101-1000,Consulting,no,25-34
2020-12-05 17:29:17,28,Female,Berlin,Backend Developer,3.0,2.0,Middle,Python,65000.0,0,30,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-12-05 18:10:14,35,Male,France,Backend Developer,4.0,2.5,Middle,Java,42000.0,0,28,full_time,Unlimited contract,english,51-100,Consulting,no,35-40
2020-12-05 22:37:41,36,Male,Berlin,Staff Engineer,15.0,4.0,Lead,Golang,85000.0,3000,28,full_time,Unlimited contract,english,1000+,Product,no,35-40
2020-12-06 14:46:17,32,Male,Berlin,Designer (Ui/Ux),5.0,10.0,Senior,Java,70000.0,5000,24,freelancer,Unlimited contract,german,up to 10,Startup,no,25-34
2020-12-06 16:31:09,22,Male,Frankfurt,Software Engineer,2.0,2.0,Junior,Java,45000.0,7000,30,full_time,Unlimited contract,german,1000+,Bank,yes,20-24
2020-12-06 19:01:46,33,Male,Berlin,Head Of It,3.0,3.0,Head,Python,100000.0,20000,32,full_time,Unlimited contract,german,51-100,Product,yes,25-34
2020-12-06 21:08:57,35,Male,Berlin,Backend Developer,13.0,5.0,Senior,PHP,68000.0,0,26,full_time,Unlimited contract,english,1000+,Product,no,35-40
2020-12-06 21:17:41,32,Female,Berlin,Computational Linguist,5.0,5.0,Middle,Java,50400.0,0,29,full_time,Unlimited contract,english,11-50,Product,no,25-34
2020-12-07 03:52:51,28,Male,Berlin,Product Analyst,4.0,0.0,Junior,SQL,55000.0,0,22,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-12-07 06:56:43,30,Male,Hamburg,Data Scientist,5.0,5.0,Middle,Python,55000.0,60000,30,full_time,Unlimited contract,english,101-1000,Product,no,25-34
2020-12-07 09:25:26,32,Male,Berlin,Backend Developer,10.0,5.0,Senior,Node.js,80000.0,0,24,full_time,Unlimited contract,english,11-50,Startup,no,25-34
2020-12-07 13:10:18,33,Male,Munich,Software Engineer,5.0,5.0,Senior,C++,61000.0,63000,30,full_time,Unlimited contract,english,1000+,Consulting,no,25-34
2020-12-07 16:36:43,31,Male,Berlin,Data Engineer,4.0,2.0,Middle,Python,50000.0,0,30,full_time,Unlimited contract,english,101-1000,Product,no,25-34
2020-12-07 19:49:33,30,Male,Cologne,Technical Business Analyst,5.0,5.0,Middle,unknown,69000.0,5000,30,full_time,Unlimited contract,german,up to 10,Product,no,25-34
2020-12-07 21:22:11,32,Male,Munich,Software Engineer,10.0,3.0,Lead,Swift,75000.0,5000,27,full_time,Unlimited contract,english,101-1000,Product,no,25-34
2020-12-07 22:47:21,32,Male,Munich,Qa Engineer,12.0,4.0,Senior,unknown,95000.0,8000,25,full_time,Unlimited contract,russian,1000+,Product,no,25-34
2020-12-07 22:48:05,25,Male,Munich,Frontend Developer,7.0,1.0,Senior,JavaScript,70000.0,6000,28,full_time,Unlimited contract,english,101-1000,Consulting,no,25-34
2020-12-07 22:54:31,34,Male,Munich,Software Engineer,10.0,4.0,Senior,C++,74000.0,0,30,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-12-07 22:56:55,29,Male,Darmstadt,Data Scientist,5.0,2.0,Middle,Python,65000.0,0,30,full_time,Unlimited contract,english,101-1000,Product,no,25-34
2020-12-07 22:56:59,29,Male,Darmstadt,Data Scientist,5.0,2.0,Middle,Python,65000.0,0,30,full_time,Unlimited contract,english,101-1000,Product,no,25-34
2020-12-07 23:01:55,30,Male,Munich,Devops,10.0,3.0,Lead,unknown,85000.0,25,28,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-12-08 01:00:52,24,Male,Munich,Devops,3.0,1.0,Junior,Golang,77000.0,20000,30,full_time,Unlimited contract,english,1000+,Faang,no,20-24
2020-12-08 01:09:28,35,Male,Frankfurt,Software Engineer,10.0,1.0,Senior,Java,60000.0,5000,30,full_time,Unlimited contract,english,101-1000,Consulting,no,35-40
2020-12-08 01:45:43,31,Male,Munich,Devops,6.0,2.0,Middle,JavaScript,60000.0,2000,30,full_time,Unlimited contract,english,51-100,Consulting,no,25-34
2020-12-08 08:17:39,27,Male,Munich,Software Engineer,2.0,5.0,Junior,Java,68000.0,2000,28,full_time,Unlimited contract,english,101-1000,Product,no,25-34
2020-12-08 09:39:06,38,Male,Berlin,Full-Stack Developer,1.0,1.0,Junior,JavaScript,45500.0,45500,28,full_time,Unlimited contract,english,51-100,Startup,no,35-40
2020-12-08 09:39:49,34,Male,Munich,Devops,12.0,2.0,Middle,Java,72000.0,8000,28,full_time,Unlimited contract,english,101-1000,Product,no,25-34
2020-12-08 10:53:52,35,Male,Darmstadt,Data Scientist,4.0,4.0,Senior,Python,67000.0,5000,30,full_time,Unlimited contract,english,51-100,Product,no,35-40
2020-12-08 11:49:02,35,Male,Düsseldorf,Devops,17.0,5.0,Senior,Shell Script,85000.0,2000,30,full_time,Unlimited contract,english,1000+,Consulting,no,35-40
2020-12-08 13:30:50,36,Male,Berlin,Backend Developer,10.0,3.0,Senior,Java,75000.0,0,30,full_time,Unlimited contract,english,101-1000,Product,no,35-40
2020-12-08 13:55:01,33,Male,Munich,Backend Developer,13.0,3.0,Senior,Java,70000.0,7000,0,full_time,Unlimited contract,english,51-100,Product,no,25-34
2020-12-08 20:04:49,29,Male,Berlin,Devops,7.0,3.0,Senior,Python,82000.0,0,28,full_time,Unlimited contract,english,101-1000,Consulting,no,25-34
2020-12-08 20:38:39,35,Male,Berlin,Software Engineer,15.0,4.0,Senior,Java,85000.0,10000,30,full_time,Unlimited contract,english,101-1000,Product,no,35-40
2020-12-08 20:57:45,30,Male,Berlin,Software Engineer,11.0,4.0,Senior,C,70000.0,0,0,full_time,Unlimited contract,english,51-100,Startup,no,25-34
2020-12-08 21:57:59,25,Female,Cambridge,Frontend Developer,4.0,0.0,Middle,JavaScript,45000.0,45000,28,full_time,Unlimited contract,english,101-1000,Product,no,25-34
2020-12-08 22:10:37,24,Male,Berlin,Ml Engineer,0.8,0.0,Junior,Python,30000.0,0,24,part_time,Temporary contract,english,11-50,Consulting,no,20-24
2020-12-08 23:46:09,34,Male,Cologne,Cto,14.0,2.0,Lead,C#,84000.0,92000,21,full_time,Unlimited contract,english,11-50,Product,no,25-34
2020-12-09 04:46:05,42,Male,Hamburg,Data Scientist,2.0,2.0,Senior,Python,80000.0,7000,30,full_time,Unlimited contract,german,1000+,Old Industry,no,40-45
2020-12-09 10:09:49,37,Female,Hamburg,Qa Manager,7.0,7.0,Middle,Java,46000.0,2000,30,full_time,Unlimited contract,german,101-1000,Product,no,35-40
2020-12-09 10:32:21,32,Male,Berlin,Mobile Developer,8.0,2.0,Senior,Swift,75000.0,0,26,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-12-09 13:37:29,26,Female,Berlin,Mobile Developer,8.0,3.0,Middle,C++,40000.0,2000,36,freelancer,Temporary contract,german,101-1000,Product,no,25-34
2020-12-09 21:12:22,35,Male,Munich,Software Engineer,15.0,5.0,Head,SQL,100000.0,0,30,full_time,Unlimited contract,english,11-50,Consulting,no,35-40
2020-12-10 08:37:41,43,Male,Munich,Product Manager,18.0,9.0,Lead,.NET,115000.0,6000,25,full_time,Unlimited contract,english,1000+,Product,no,40-45
2020-12-10 14:44:21,41,Male,Munich,Software Engineer,15.0,15.0,Senior,Kotlin,99000.0,1200,39,full_time,Unlimited contract,german,1000+,Product,no,40-45
2020-12-11 08:39:23,33,Male,Berlin,Backend Developer,8.0,6.0,Lead,JavaScript,90000.0,20000,25,full_time,Unlimited contract,english,101-1000,Product,no,25-34
2020-12-11 09:20:06,44,Male,Berlin,Qa Lead,15.0,5.0,Lead,JavaScript,72000.0,0,30,full_time,Unlimited contract,english,11-50,Product,no,40-45
2020-12-11 16:25:59,28,Male,Berlin,Ml Engineer,5.0,3.0,Middle,Python,54000.0,10000,27,full_time,Unlimited contract,english,up to 10,Startup,no,25-34
2020-12-11 22:00:36,34,Female,Berlin,Designer (Ui/Ux),10.0,6.0,Senior,JavaScript,45000.0,0,30,full_time,Unlimited contract,german,up to 10,Product,no,25-34
2020-12-11 22:36:22,33,unspecified,Frankfurt,Software Engineer,10.0,10.0,Senior,Python,65000.0,5000,30,full_time,Unlimited contract,german,101-1000,Product,no,25-34
2020-12-12 11:45:25,40,Male,Berlin,Backend Developer,20.0,5.0,Lead,Java,80000.0,0,0,full_time,Unlimited contract,english,1000+,Startup,no,40-45
2020-12-12 14:51:11,28,Male,Brussels,Robotics Engineer,3.0,0.0,Middle,C++,45000.0,0,25,full_time,Unlimited contract,english,up to 10,Startup,no,25-34
2020-12-12 20:52:06,26,Male,Stockholm,Ml Engineer,2.5,0.0,Middle,Python,60000.0,60000,30,full_time,Unlimited contract,english,1000+,Product,yes,25-34
2020-12-12 20:55:50,39,Male,Berlin,Software Engineer,15.0,4.0,Lead,Java,75000.0,75000,24,full_time,Unlimited contract,english,51-100,Startup,no,35-40
2020-12-13 08:25:33,32,Male,Copenhagen,Data Scientist,6.0,6.0,Senior,Python,92000.0,5000,25,full_time,Unlimited contract,english,up to 10,Startup,no,25-34
2020-12-13 11:59:29,36,Male,Berlin,Devops,15.0,4.0,Lead,unknown,90000.0,0,30,full_time,Unlimited contract,english,101-1000,Startup,no,35-40
2020-12-13 15:03:32,27,Female,Lisbon,Backend Developer,3.0,0.0,Middle,Java,30000.0,1250,22,full_time,Unlimited contract,english,1000+,Consulting,no,25-34
2020-12-13 15:20:17,32,Female,Berlin,Software Engineer,2.0,2.0,Middle,JavaScript,63000.0,3000,27,full_time,Unlimited contract,english,101-1000,Product,no,25-34
2020-12-13 18:25:45,25,Female,Berlin,Software Engineer,4.0,1.0,Middle,Scala,65000.0,0,28,full_time,Unlimited contract,english,101-1000,Product,no,25-34
2020-12-13 21:23:15,37,Female,Berlin,Data Scientist,7.0,2.0,Head,Python,75000.0,16000,28,full_time,Unlimited contract,english,11-50,Startup,no,35-40
2020-12-14 08:55:24,56,Male,Munich,Software Engineer,30.0,19.0,Lead,C++,110000.0,110000,25,full_time,Unlimited contract,english,51-100,Product,no,46-70
2020-12-14 09:03:54,30,Male,Berlin,Data Scientist,4.5,2.5,Middle,Python,60000.0,10000,24,full_time,Unlimited contract,english,51-100,Startup,no,25-34
2020-12-14 14:33:10,30,Female,Hamburg,Software Engineer,5.0,2.0,Senior,Java,70000.0,20000,0,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-12-14 14:33:19,30,Female,Hamburg,Software Engineer,5.0,2.0,Senior,Java,70000.0,20000,0,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-12-14 15:25:10,27,Male,Munich,Qa Engineer,6.0,4.0,Middle,Python,70000.0,75000,30,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-12-14 16:39:33,29,Male,Berlin,Software Engineer,6.0,1.0,Senior,Python,70000.0,10000,27,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-12-16 11:50:12,24,Male,Berlin,Mobile Developer,3.5,0.25,Middle,Swift,70000.0,0,27,full_time,Unlimited contract,english,1000+,Product,no,20-24
2020-12-16 12:02:55,27,Male,Berlin,Data Engineer,0.0,0.0,Junior,Python,40000.0,0,30,full_time,Unlimited contract,german,1000+,Consulting,no,25-34
2020-12-16 17:04:36,28,Male,Berlin,Frontend Developer,7.0,5.0,Middle,JavaScript,62000.0,700,26,full_time,Unlimited contract,english,101-1000,Product,no,25-34
2020-12-17 10:28:18,40,Male,Berlin,Data Engineer,14.0,0.0,Middle,Python,57000.0,3000,24,full_time,Unlimited contract,english,101-1000,Product,no,40-45
2020-12-17 19:16:46,32,Male,Berlin,Backend Developer,9.0,5.0,Senior,Scala,90000.0,0,34,full_time,Unlimited contract,english,101-1000,Product,no,25-34
2020-12-18 07:55:08,35,Female,Berlin,Product Manager,5.0,2.0,Senior,unknown,60000.0,0,28,full_time,Unlimited contract,english,101-1000,Startup,no,35-40
2020-12-18 10:17:16,32,Male,Berlin,Software Engineer,11.0,1.0,Senior,Scala,72500.0,10000,27,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-12-18 10:32:56,30,Male,Berlin,Backend Developer,9.0,1.0,Senior,Scala,75000.0,10000,27,full_time,Unlimited contract,english,1000+,Startup,no,25-34
2020-12-18 11:29:23,30,Male,Berlin,Backend Developer,9.0,5.0,Senior,Scala,85000.0,90000,24,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-12-18 12:23:22,36,Male,Stuttgart,Mobile Developer,16.0,4.0,Lead,Java,62500.0,0,32,full_time,Unlimited contract,english,51-100,Product,no,35-40
2020-12-18 13:14:39,33,Male,Berlin,Software Engineer,7.0,7.0,Senior,C++,65900.0,15900,30,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-12-18 15:38:13,33,Male,Berlin,Engineering Manager,15.0,4.0,Lead,Java,85000.0,15000,28,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-12-18 18:43:35,32,Male,Munich,Software Engineer,13.0,7.0,Middle,Java,95000.0,35000,30,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-12-19 09:31:16,31,unspecified,Berlin,Ml Engineer,5.0,2.5,Middle,Python,77500.0,78000,28,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-12-19 09:54:24,34,Male,Berlin,Backend Developer,12.0,4.0,Senior,Kotlin,75000.0,7500,27,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-12-20 01:48:34,54,Male,Munich,Software Engineer,25.0,15.0,Middle,Python,75000.0,5000,29,full_time,Unlimited contract,english,1000+,Consulting,no,46-70
2020-12-20 10:31:17,28,Male,Sevilla,Data Engineer,4.0,0.0,Middle,Python,30000.0,0,24,full_time,Unlimited contract,spanish,51-100,Consulting,no,25-34
2020-12-21 13:45:43,28,Female,Berlin,Frontend Developer,5.0,2.0,Senior,JavaScript,64000.0,2000,28,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-12-21 14:52:24,29,Female,Berlin,Project Manager,6.0,0.5,Middle,JavaScript,51000.0,0,28,full_time,Unlimited contract,english,101-1000,Startup,no,25-34
2020-12-21 23:41:56,38,Male,Berlin,Data Scientist,6.0,3.0,Lead,Python,110000.0,70000,28,full_time,Unlimited contract,english,1000+,Product,no,35-40
2020-12-22 11:55:00,33,Male,Berlin,Software Engineer,11.0,5.0,Senior,Scala,107000.0,90000,24,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-12-22 13:39:31,36,Male,Berlin,Backend Developer,12.0,0.5,Senior,Python,100000.0,15000,30,full_time,Unlimited contract,english,1000+,Startup,no,35-40
2020-12-22 16:31:16,36,Male,Berlin,Software Engineer,15.0,6.0,Senior,PHP,70000.0,2000,26,full_time,Unlimited contract,english,101-1000,Product,no,35-40
2020-12-22 17:11:31,37,Male,Aachen,Qa Engineer,15.0,1.0,Senior,Python,70000.0,7000,28,full_time,Unlimited contract,english,101-1000,Product,no,35-40
2020-12-22 18:16:48,36,Male,Munich,Software Engineer,15.0,1.0,Senior,SQL,68000.0,3000,30,full_time,Unlimited contract,english,1000+,Consulting,no,35-40
2020-12-22 18:36:24,35,Female,Munich,Application Consultant,1.5,1.5,Junior,ABAP,46000.0,2000,28,full_time,Unlimited contract,english,1000+,Consulting,no,35-40
2020-12-22 19:44:13,33,Male,Munich,Frontend Developer,10.0,6.0,Senior,JavaScript,100000.0,5000,30,full_time,Unlimited contract,english,101-1000,Startup,no,25-34
2020-12-22 23:41:41,33,Male,Stuttgart,Team Lead,12.0,5.0,Lead,PHP,70200.0,0,30,full_time,Unlimited contract,german,101-1000,Consulting,no,25-34
2020-12-23 17:33:56,31,Male,Berlin,Backend Developer,7.0,2.0,Senior,Golang,75000.0,0,28,full_time,Unlimited contract,english,101-1000,Product,no,25-34
2020-12-24 10:37:30,36,Male,Amsterdam,Mobile Developer,14.0,8.0,Senior,Swift,75000.0,0,20,full_time,Unlimited contract,english,11-50,Consulting,no,35-40
2020-12-24 14:31:58,31,Male,Berlin,Software Engineer,9.0,5.0,Senior,Scala,85000.0,0,28,full_time,Unlimited contract,english,11-50,Startup,no,25-34
2020-12-24 15:12:35,36,Male,Regensburg,Software Engineer,10.0,10.0,Middle,C#,66000.0,6000,30,full_time,Unlimited contract,german,51-100,Consulting,no,35-40
2020-12-24 20:39:53,37,Male,Munich,Devops,17.0,1.0,Senior,Python,90000.0,0,30,full_time,Unlimited contract,english,1000+,Consulting,no,35-40
2020-12-24 23:11:24,30,Male,Berlin,Consultant,3.0,3.0,Middle,Java,58000.0,0,30,full_time,Unlimited contract,english,101-1000,Startup,no,25-34
2020-12-25 14:37:26,30,Male,Berlin,Software Engineer,11.0,1.0,Senior,Java,90000.0,90000,29,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-12-25 17:03:05,27,Male,Krakow,Qa Engineer,5.0,1.0,Senior,Java,35000.0,0,28,full_time,Temporary contract,english,101-1000,Product,no,25-34
2020-12-25 21:58:38,33,Female,Munich,Software Engineer,10.0,3.0,Senior,Java,47500.0,0,25,full_time,Unlimited contract,english,11-50,Outsourcing,no,25-34
2020-12-26 20:00:12,35,Male,Ingolstadt,Backend Developer,10.0,4.0,Lead,PHP,65000.0,0,25,full_time,Unlimited contract,english,11-50,Startup,no,35-40
2020-12-27 11:52:56,26,Male,Berlin,Backend Developer,5.0,4.0,Middle,Java,72000.0,0,30,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-12-27 18:49:07,29,Male,Berlin,Software Engineer,9.0,5.0,Senior,C++,73000.0,16000,30,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-12-28 11:20:05,31,Male,Berlin,Backend Developer,4.0,2.0,Middle,Ruby,50000.0,0,25,full_time,Unlimited contract,english,11-50,Product,no,25-34
2020-12-28 22:24:47,24,Female,Munich,Software Engineer,0.0,0.0,Intern,Python,30000.0,16320,10,part_time,Unlimited contract,english,11-50,Startup,no,20-24
2020-12-29 18:33:08,36,Male,Berlin,Mobile Developer,10.0,10.0,Middle,Android,68000.0,2000,30,full_time,Unlimited contract,english,1000+,Product,no,35-40
2020-12-29 23:57:42,29,Male,Munich,Data Scientist,6.0,5.0,Middle,SQL,70000.0,30000,28,full_time,Unlimited contract,english,1000+,Product,no,25-34
2020-12-30 02:23:59,30,Female,Berlin,Frontend Developer,3.0,3.0,Lead,JavaScript,57600.0,0,30,full_time,Unlimited contract,english,101-1000,Product,no,25-34
2020-12-30 13:18:32,30,Male,Munich,Software Engineer,8.0,1.0,Senior,PHP,68000.0,1500,26,full_time,Unlimited contract,english,51-100,Product,no,25-34
2020-12-30 16:32:25,29,Male,Berlin,Backend Developer,5.0,5.0,Senior,Golang,75000.0,0,25,full_time,Unlimited contract,english,101-1000,Product,no,25-34
2020-12-31 17:56:25,34,Male,Berlin,Software Engineer,14.0,4.0,Lead,Java,95000.0,5000,30,full_time,Unlimited contract,english,1000+,Product,no,25-34
2021-01-01 10:51:57,30,Male,Berlin,Backend Developer,10.0,4.0,Lead,Java,82000.0,0,29,full_time,Unlimited contract,english,101-1000,Startup,no,25-34
2021-01-01 13:40:08,34,Male,Prague,Backend Developer,14.0,0.0,Lead,C#,90000.0,40000,30,full_time,Unlimited contract,english,1000+,Product,no,25-34
2021-01-02 23:17:31,27,Male,Munich,Software Engineer,8.0,4.0,Senior,C++,52000.0,0,28,full_time,Unlimited contract,english,11-50,Product,no,25-34
2021-01-03 02:44:04,26,Male,Munich,Mobile Developer,5.0,1.0,Middle,Kotlin,65000.0,0,24,full_time,Unlimited contract,russian,51-100,Startup,no,25-34
2021-01-04 16:41:12,35,Male,Munich,Software Engineer,12.0,5.0,Lead,Python,100000.0,10000,30,full_time,Unlimited contract,english,51-100,Product,no,35-40
2021-01-05 22:12:30,44,Male,Munich,Software Architect,20.0,20.0,Head,Java,95000.0,15000,30,full_time,Unlimited contract,german,101-1000,Product,yes,40-45
2021-01-05 22:56:24,34,Male,Ingolstadt,Software Engineer,3.5,3.5,Junior,C++,55000.0,55000,30,full_time,Unlimited contract,german,1000+,Consulting,no,25-34
2021-01-05 23:51:56,31,Male,Munich,Backend Developer,10.0,7.0,Senior,Ruby,85000.0,85000,27,full_time,Unlimited contract,english,101-1000,Startup,no,25-34
2021-01-06 21:20:44,24,Male,Berlin,Frontend Developer,5.0,2.0,Senior,TypeScript,68250.0,0,27,full_time,Unlimited contract,english,101-1000,Product,no,20-24
2021-01-06 21:36:17,27,Male,Munich,Software Engineer,7.0,4.0,Middle,.NET,63000.0,0,30,full_time,Unlimited contract,english,51-100,Consulting,no,25-34
2021-01-07 10:47:40,28,Male,Munich,Software Engineer,7.0,3.0,Middle,Java,63000.0,4000,30,full_time,Unlimited contract,english,101-1000,Product,no,25-34
2021-01-07 14:37:29,25,Male,Berlin,Ml Engineer,5.0,0.5,Middle,Scala,65000.0,2000,30,full_time,Unlimited contract,english,1000+,Product,no,25-34
2021-01-08 00:38:57,35,Male,Karlsruhe,Software Engineer,12.0,7.0,Senior,.NET,75000.0,0,28,full_time,Unlimited contract,english,1000+,Product,no,35-40
2021-01-08 17:23:19,33,Female,Munich,Testmanager,10.0,2.0,Junior,Java,60000.0,60000,30,full_time,Unlimited contract,german,1000+,Product,no,25-34
2021-01-11 12:12:34,39,Male,Berlin,Qa Engineer,7.0,5.0,Senior,Java,76000.0,3000,30,full_time,Unlimited contract,english,1000+,Product,yes,35-40
2021-01-12 12:48:23,37,Male,Berlin,Mobile Developer,15.0,5.0,Senior,Android,84700.0,1000,29,full_time,Unlimited contract,english,101-1000,Product,no,35-40
2021-01-12 22:22:21,27,Male,Frankfurt,Software Engineer,3.0,1.0,Middle,Qlik Script,52000.0,0,27,full_time,Unlimited contract,german,11-50,Product,no,25-34
2021-01-13 23:42:49,38,Male,Munich,Data Analyst,16.0,4.0,Senior,unknown,95000.0,105000,30,full_time,Unlimited contract,english,1000+,Product,no,35-40
2021-01-14 01:14:58,31,Female,Berlin,Data Scientist,4.0,3.0,Middle,spark,50500.0,0,30,full_time,Unlimited contract,english,1000+,Product,no,25-34
2021-01-16 14:39:02,32,Male,Munich,Erp Consultant,10.0,6.0,Lead,ABAP,120000.0,0,30,full_time,Unlimited contract,english,1000+,Product,no,25-34
2021-01-16 22:23:04,32,Male,Munich,Software Engineer,10.0,5.0,Head,Scala,95000.0,0,24,full_time,Unlimited contract,english,11-50,Startup,no,25-34
2021-01-17 13:22:23,28,Male,Berlin,Frontend Developer,5.0,5.0,Middle,JavaScript,55000.0,0,30,full_time,Unlimited contract,english,101-1000,Product,no,25-34
2021-01-18 09:51:30,38,Male,Berlin,Head Of Engineering,18.0,8.0,Head,unknown,90000.0,20000,26,full_time,Unlimited contract,german,51-100,Product,no,35-40
2021-01-18 11:50:02,34,Male,Zurich,Software Engineer,7.0,2.0,Senior,PHP,108500.0,0,25,full_time,Unlimited contract,english,11-50,Startup,no,25-34
2021-01-18 15:05:50,31,Male,Berlin,Backend Developer,9.0,5.0,Senior,Java,70000.0,72000,26,full_time,Unlimited contract,english,51-100,Product,yes,25-34
2021-01-18 17:46:02,33,Male,Berlin,Researcher/ Consumer Insights Analyst,10.0,1.5,Senior,Python,60000.0,3000,Unlimited,full_time,Unlimited contract,english,1000+,Product,no,25-34
2021-01-18 23:20:35,39,Male,Munich,It Operations Manager,15.0,2.0,Lead,PHP,110000.0,0,28,full_time,Unlimited contract,english,101-1000,E-commerce,no,35-40
2021-01-19 10:17:58,26,Male,Saarbrücken,Frontend Developer,7.0,7.0,Middle,JavaScript,38350.0,40950,27,full_time,Unlimited contract,german,101-1000,Product,no,25-34
2021-01-19 12:01:11,26,Male,Berlin,Devops,2.0,2.0,Middle,YAML,65000.0,6500,30,full_time,Unlimited contract,english,51-100,Startup,no,25-34
